PassengerId,Age,LogFare,IsMother,LogFamilySize,LogParch,LogSibSp,IsAdult,Pclass_1,Pclass_2,Pclass_3,Title_Lady,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Sir,Title_officer,AgeGroup_adult,AgeGroup_child,AgeGroup_m_age,AgeGroup_s_citizen,AgeGroup_y_adult,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,FamilyType_Couple,FamilyType_LargeFamily,FamilyType_Single,FamilyType_SmallFamily,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Z,Survived
502,21.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
503,22.0,2.155151800914312,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
504,37.0,2.3596740599781727,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
505,16.0,4.471638793363569,0,0.6931471805599453,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
506,18.0,4.699570861409576,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
507,33.0,3.295836866004329,1,1.3862943611198906,1.0986122886681098,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
508,29.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
509,28.0,3.1580636854714434,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
510,26.0,4.05171190165724,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
511,29.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
512,29.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
513,36.0,3.3064287218760624,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
514,54.0,4.100989104940769,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
515,24.0,2.139571923732859,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
516,47.0,3.5559421706858756,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
517,34.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
518,29.0,3.224857896545748,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
519,36.0,3.295836866004329,0,1.0986122886681098,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
520,32.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
521,30.0,4.548599834499697,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
522,22.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523,29.0,2.1071782966514356,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
524,44.0,4.077184839375167,1,1.0986122886681098,0.6931471805599453,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
525,29.0,2.1076888046179385,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
526,40.5,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
527,50.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
528,29.0,5.406181146423973,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
529,39.0,2.188856327665703,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
530,23.0,2.5257286443082556,1,1.6094379124341003,0.6931471805599453,1.0986122886681098,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
531,2.0,3.295836866004329,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
532,29.0,2.1076888046179385,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
533,17.0,2.1076888046179385,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
534,35.0,3.1509523813392697,1,1.3862943611198906,1.0986122886681098,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
535,30.0,2.2682524139135403,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
536,7.0,3.305053521109253,0,1.3862943611198906,1.0986122886681098,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
537,45.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
538,30.0,4.676792929661059,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
539,29.0,2.740840023925201,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
540,22.0,3.9219733362813143,0,1.3862943611198906,1.0986122886681098,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
541,36.0,4.276666119016055,0,1.3862943611198906,1.0986122886681098,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
542,9.0,3.4742929367327062,0,2.0794415416798357,1.0986122886681098,1.6094379124341003,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
543,11.0,3.4742929367327062,0,2.0794415416798357,1.0986122886681098,1.6094379124341003,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
544,32.0,3.295836866004329,0,1.0986122886681098,0.0,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
545,50.0,4.676792929661059,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
546,64.0,3.295836866004329,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
547,19.0,3.295836866004329,0,1.0986122886681098,0.0,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
548,29.0,2.6988412620169004,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
549,33.0,3.0692150503137943,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
550,8.0,3.6309854756950335,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
551,17.0,4.717456363787216,0,1.3862943611198906,1.0986122886681098,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
552,27.0,3.295836866004329,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
553,29.0,2.17806441028492,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
554,22.0,2.1071782966514356,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
555,22.0,2.1719067693519296,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
556,62.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
557,48.0,3.703768066607687,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
558,29.0,5.4316456135398825,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
559,39.0,4.390118804571218,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
560,36.0,2.91235066461494,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
561,29.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
562,40.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
563,28.0,2.6741486494265287,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
564,29.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
565,22.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
566,24.0,3.224857896545748,0,1.3862943611198906,0.0,1.0986122886681098,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
567,19.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
568,29.0,3.0944457464900235,1,1.791759469228055,1.6094379124341003,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
569,29.0,2.1076888046179385,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
570,32.0,2.180891922715322,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
571,62.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
572,53.0,3.960416900617205,0,1.3862943611198906,0.0,1.0986122886681098,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
573,36.0,3.3100867049215847,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
574,22.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
575,16.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
576,19.0,2.740840023925201,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
577,34.0,2.6390573296152584,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
578,39.0,4.041295341132285,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
579,35.0,2.738146075922933,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
580,32.0,2.188856327665703,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
581,25.0,3.4339872044851463,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
582,39.0,4.717456363787216,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
583,54.0,3.295836866004329,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
584,36.0,3.716616209085536,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
585,29.0,2.2734137156937657,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
586,18.0,4.390118804571218,0,1.3862943611198906,1.0986122886681098,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
587,47.0,2.772588722239781,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
588,60.0,4.384523514872469,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
589,22.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
590,29.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
591,35.0,2.094945728215801,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
592,52.0,4.37281811610993,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
593,47.0,2.1102132003465894,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
594,22.0,2.169053700369523,0,1.3862943611198906,1.0986122886681098,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
595,37.0,3.295836866004329,0,1.0986122886681098,0.0,0.6931471805599453,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
596,36.0,3.224857896545748,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
597,22.0,3.5263605246161616,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
598,49.0,0.0,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
599,29.0,2.1071782966514356,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
600,49.0,4.0592215752427645,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
601,24.0,3.332204510175204,1,1.6094379124341003,0.6931471805599453,1.0986122886681098,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
602,29.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
603,29.0,3.770459441106359,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
604,44.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
605,35.0,3.3160025355989236,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
606,36.0,2.806386101823072,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
607,30.0,2.1855792552411137,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
608,27.0,3.449987545831587,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
609,22.0,3.7513658711253766,1,1.6094379124341003,1.0986122886681098,0.6931471805599453,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
610,40.0,5.039951348430309,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
611,39.0,3.4742929367327062,1,2.0794415416798357,1.791759469228055,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
612,29.0,2.0856720914304723,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
613,22.0,2.803360380906535,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
614,29.0,2.169053700369523,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
615,35.0,2.2027647577118348,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
616,24.0,4.189654742026425,0,1.6094379124341003,1.0986122886681098,0.6931471805599453,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
617,34.0,2.7343675094195836,1,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
618,26.0,2.8390784635086144,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
619,4.0,3.6888794541139363,0,1.6094379124341003,0.6931471805599453,1.0986122886681098,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
620,26.0,2.4423470353692043,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
621,27.0,2.737880811060884,0,1.0986122886681098,0.0,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
622,42.0,3.9806942251907276,0,1.0986122886681098,0.0,0.6931471805599453,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
623,20.0,2.817902613071225,0,1.3862943611198906,0.6931471805599453,0.6931471805599453,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
624,21.0,2.180891922715322,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
625,21.0,2.8390784635086144,0,0.6931471805599453,0.0,0.0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
626,61.0,3.5061818266142577,0,0.6931471805599453,0.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
627,57.0,2.5915163848462583,0,0.6931471805599453,0.0,0.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
